timestamp_ms,ai_speed_mps,speed_confidence
3538310,6.2169385,0.6826569
3539310,6.7720013,0.5867579
3540310,6.5833163,0.6355957
3541310,5.4712915,0.63942367
3542310,5.8846827,0.7182987
3543310,5.8615937,0.61066246
3544310,5.821432,0.6453343
3545310,6.2416058,0.616971
3546310,6.8874593,0.6413616
3547309,6.443142,0.61918426
3548309,5.712121,0.670496
3549310,5.1057677,0.70142955
3550310,3.88764,0.6962147
3551310,3.248345,0.82922626
3552309,2.67701,0.83173877
3553310,2.8722973,0.7710805
3554310,3.2554152,0.76625663
3555310,3.233416,0.76681495
3556311,3.6626077,0.74144053
3557310,3.9546046,0.7824989
3558311,3.861185,0.7383731
3559309,3.8759046,0.72758454
3560310,3.4678478,0.7316004
3561310,3.3695006,0.76692873
3562311,3.033544,0.79033047
3563310,3.768961,0.7535222
3564310,4.0471096,0.73819464
3565310,4.235496,0.66027623
3566311,4.626622,0.7111057
3567310,4.6504965,0.75212073
3568310,4.776808,0.6808967
3569311,5.1402454,0.6825317
3570310,5.1507297,0.70522636
3571310,5.0068593,0.6507046
3572310,4.9314237,0.69558525
3573310,5.278279,0.7387327
3574311,5.7103467,0.660592
3575310,5.9810357,0.66160256
3576310,5.7249613,0.6884843
3577310,5.6930585,0.67563075
3578310,5.27976,0.6883045
3579310,4.8879857,0.65171146
3580310,4.2547016,0.70224094
3581310,4.419121,0.7439961
3582310,4.7184377,0.7030021
3583310,3.7755342,0.7373786
3584310,3.7680328,0.691182
3585310,4.92203,0.68267477
3586310,4.8229446,0.72993606
3587310,5.5251427,0.63647914
3588311,5.137179,0.693788
3589310,5.7349877,0.6627806
3590311,5.34158,0.6778337
3591310,6.085856,0.66212404
3592311,5.6537824,0.5850742
3593311,5.9747014,0.5306921
3594310,5.6181307,0.6504362
3595309,4.906432,0.6795408
3596309,3.8317654,0.7796288
3597310,3.731612,0.7626521
3598310,4.4653516,0.7184946
3599310,4.0048604,0.72880834
3600310,3.65912,0.7764156
3601310,2.864994,0.81733763
3602310,2.7323134,0.8292965
3603311,1.5818347,0.8831467
3604310,1.1673179,0.9084821
3605310,0.9061688,0.93483424
3606310,0.6110648,0.95347434
3607311,0.6857171,0.9512259
3608310,0.7047245,0.95475054
3609311,0.95027363,0.9218317
3610310,1.2922395,0.9124771
3611310,1.5162557,0.87780744
3612311,1.6114446,0.8399537
3613310,1.8176663,0.8485706
3614309,2.9767847,0.7668222
3615311,3.2069511,0.79480946
3616309,2.692146,0.81980157
3617310,2.7339122,0.80008286
3618310,3.0664322,0.8107725
3619309,2.7425632,0.803209
3620310,3.64602,0.8008216
3621310,4.2091165,0.7470911
3622310,4.432399,0.7502234
3623310,4.2586927,0.7045098
3624310,4.1573906,0.7224115
3625309,3.9449973,0.7394414
3626310,4.6270075,0.7076558
3627310,4.274147,0.6935023
3628310,4.5176578,0.70605046
3629310,4.5760813,0.68996793
3630310,4.1202254,0.7216414
3631309,3.8182862,0.7722071
3632310,4.23772,0.7355125
3633311,4.5106726,0.7157116
3634310,5.4378924,0.67258716
3635309,5.176597,0.705987
3636310,4.827319,0.6499322
3637310,4.7297463,0.64841384
3638309,3.8955388,0.7787747
3639310,4.0246577,0.7483382
3640311,4.0474534,0.694257
3641310,4.519692,0.7006124
3642310,4.7921667,0.73093665
3643310,5.0623193,0.68408495
3644310,3.8500068,0.7552718
3645310,3.7264671,0.77144724
3646310,3.5064845,0.7349864
3647310,3.7810795,0.72328746
3648310,3.5053496,0.74661106
3649310,3.9120038,0.76101524
3650311,3.8509667,0.7502803
3651309,4.1909285,0.768716
3652310,4.013975,0.7525949
3653309,4.7094135,0.7101875
3654312,4.3084326,0.7522512
3655310,4.0650334,0.7451581
3656310,3.6743686,0.7765704
3657310,4.042402,0.75609154
3658309,2.8496683,0.8001436
3659310,2.4986854,0.8276449
3660310,2.6508567,0.77900445
3661311,2.585951,0.8354663
3662310,2.0153575,0.8641006
3663310,2.0928705,0.8296248
3664310,2.232792,0.85782415
3665310,2.6245418,0.7897698
3666310,2.5933778,0.80841553
3667310,3.8429327,0.8063283
3668310,3.734356,0.78601056
3669310,4.773202,0.6951035
3670310,4.5349526,0.69847023
3671312,4.3844895,0.67032427
3672310,4.296749,0.6991449
3673311,4.762374,0.72565514
3674309,4.8278,0.6472811
3675310,5.9197474,0.69148725
3676310,6.5341825,0.6358367
3677310,6.3275433,0.55368286
3678311,5.6234426,0.6911776
3679310,5.8006988,0.7205268
3680309,5.310439,0.66061693
3681310,6.635656,0.6690366
3682310,6.7928114,0.6485142
3683310,6.8519034,0.60032964
3684309,6.8415027,0.6022497
3685309,7.180029,0.5891271
3686310,6.9894557,0.62194693
3687311,7.2050376,0.6313092
3688310,6.9358425,0.58881587
3689310,7.2049613,0.6446888
3690310,6.283851,0.5915905
3691310,6.769055,0.5917357
3692310,6.9851565,0.6508174
3693309,7.1147714,0.66746885
3694310,7.3513236,0.5876955
3695310,7.2608604,0.6944474
3696310,7.239041,0.6243615
3697311,7.1612515,0.5720686
3698310,7.643385,0.53924197
3699310,6.792257,0.6802287
3700309,6.9012785,0.64694685
3701309,6.4261465,0.64471704
3702310,6.5663524,0.59632385
3703310,6.4034643,0.6723329
3704310,6.3548884,0.6014379
3705310,6.7283635,0.63741666
3706310,6.5717854,0.6757949
3707310,5.7997155,0.65934914
3708311,5.5291305,0.6082193
3709310,5.3473663,0.7271602
3710310,4.9869914,0.6854037
3711310,5.185225,0.7080163
3712310,4.883581,0.6892467
3713310,4.407588,0.7081953
3714310,4.3601594,0.6806477
3715310,4.2543607,0.71800333
3716310,4.5093203,0.69228697
3717310,4.4207625,0.7062994
3718310,4.5942354,0.7078492
3719311,4.5859413,0.70868534
3720310,4.6185675,0.6471773
3721310,4.4679437,0.67217183
3722310,4.600468,0.724858
3723311,4.5719647,0.6909817
3724310,4.327663,0.733018
3725311,4.4872465,0.7818413
3726310,4.667705,0.71130913
3727310,4.6630087,0.74287933
3728310,4.7951117,0.6936557
3729310,5.2107506,0.6852695
3730310,4.7615557,0.6311677
3731310,4.9913588,0.65615445
3732310,5.444335,0.7063278
3733310,5.5389867,0.6769528
3734311,5.600114,0.6284184
3735310,5.4881687,0.68357545
3736310,5.0405874,0.7606998
3737310,5.2656975,0.71274215
3738310,5.086329,0.65412223
3739311,5.190267,0.6277785
3740310,5.6227155,0.6551001
3741310,5.8152084,0.61159366
3742311,6.007664,0.66295046
3743309,5.7477355,0.6435183
3744310,5.765262,0.6574297
3745310,6.362163,0.61124396
3746310,5.89265,0.6438292
3747311,6.2827497,0.5991194
3748309,6.979944,0.58008283
3749309,6.760555,0.6035919
3750311,7.0092335,0.67975324
3751310,7.4895077,0.51540846
3752310,7.1039677,0.66011417
3753311,6.3174663,0.59736323
3754310,7.019701,0.5732377
3755309,6.2463207,0.6248359
3756310,7.1471915,0.56476766
3757310,7.0995793,0.5833769
3758310,7.811432,0.60831684
3759310,7.5636444,0.63287896
3760310,7.422838,0.65452355
3761310,7.3971443,0.6338619
3762310,7.0933237,0.6405395
3763310,7.6368504,0.5753633
3764310,7.388957,0.63759804
3765309,7.6786265,0.6079174
3766310,7.1678915,0.5673625
3767310,6.2571144,0.6638282
3768310,5.926234,0.6275501
3769309,6.790317,0.544972
3770309,6.2056036,0.6682261
3771310,6.285127,0.5980545
3772310,7.0260754,0.62206525
3773310,6.961745,0.64839184
3774309,6.785521,0.6394813
3775311,6.9578905,0.6625574
3776310,6.6305084,0.63499004
3777309,6.3658924,0.6323351
3778311,6.62967,0.70846313
3779310,5.304809,0.7052449
3780310,5.346418,0.6172075
3781310,5.6754675,0.7011432
3782310,5.49589,0.7013893
3783310,5.3226113,0.6456384
3784310,6.3843417,0.6471736
3785311,6.1471467,0.63930535
3786310,6.230345,0.6073499
3787310,6.648733,0.6107186
3788311,6.7756886,0.5512271
3789310,6.0457687,0.60295784
3790310,6.061613,0.61370397
3791310,6.414382,0.61351925
3792311,6.828025,0.5727073
3793310,6.9672036,0.65642345
3794310,7.2336793,0.6487929
3795310,7.3884606,0.60181457
3796310,6.890434,0.6700417
3797309,6.5279536,0.59718335
3798310,6.5474916,0.5941369
3799310,6.66873,0.63875645
3800309,6.50111,0.60468894
3801310,6.9536033,0.678019
3802309,6.77928,0.65481156
3803313,6.9560432,0.5173981
3804310,6.391382,0.63895667
3805310,7.107262,0.67906564
3806310,7.320793,0.53329194
3807310,7.0467463,0.6426741
3808310,6.8336463,0.56036305
3809310,7.4579873,0.5866986
3810309,7.0061064,0.6012976
3811310,7.3115106,0.62273574
3812310,6.6704593,0.6099251
3813310,6.811206,0.5561182
3814309,5.9900107,0.633824
3815310,6.09238,0.69905907
3816312,6.3534646,0.69645786
3817310,6.6146965,0.576823
3818311,6.234273,0.6269228
3819310,6.160802,0.6689771
3820310,6.571181,0.6336668
3821310,6.4347343,0.6006362
3822309,6.438355,0.6184066
3823309,6.6167865,0.61767054
3824310,5.8065553,0.6564863
3825311,6.2681975,0.60736436
3826309,5.8900867,0.6566459
3827311,5.842581,0.7024272
3828310,5.6387606,0.70784694
3829310,6.2873106,0.616416
3830309,5.699722,0.70178765
3831310,6.4811635,0.58620536
3832310,6.298591,0.5450799
3833311,6.480642,0.6134859
3834310,6.211851,0.5694992
3835311,6.3702426,0.65470564
3836310,6.5114923,0.65406334
3837310,6.5287204,0.7163533
3838310,6.5503793,0.6118933
3839310,6.7528915,0.6234588
3840310,6.7843413,0.7140394
3841311,6.508998,0.5858681
3842310,6.9314575,0.6862588
3843310,6.712355,0.632958
3844311,6.9450026,0.60722774
3845310,6.7014165,0.6491777
3846310,6.6848984,0.61720026
3847310,5.910422,0.65882987
3848310,5.585818,0.67630816
3849310,5.547691,0.6976267
3850313,5.787906,0.592011
3851310,5.6019354,0.6034047
3852310,5.8327675,0.6488399
3853310,5.922593,0.6460207
3854309,5.991614,0.7109331
3855310,5.690376,0.63411325
3856310,5.850606,0.639377
3857310,5.975609,0.68313396
3858310,5.2044997,0.7150692
3859310,5.73386,0.6339459
3860309,5.260112,0.71595573
3861310,5.5645423,0.67103904
3862311,5.444069,0.6597794
3863310,5.4282804,0.6889821
3864309,5.568643,0.6579554
3865310,6.3133187,0.5728012
3866309,5.666847,0.6668366
3867310,6.0295815,0.6538524
3868309,6.236699,0.6922723
3869310,5.9557676,0.71350676
3870309,5.8024235,0.6695276
3871310,6.156958,0.6057179
3872310,6.232616,0.5966536
3873310,6.311631,0.64162827
3874310,5.5733676,0.65676045
3875309,6.1664476,0.63633245
3876310,5.861804,0.6455741
3877310,5.6182647,0.64217496
3878310,6.0133986,0.64026743
3879310,5.932128,0.646611
3880310,5.8920608,0.6468803
3881310,6.239063,0.60115397
3882310,5.6196733,0.73068124
3883310,6.056088,0.6370616
3884310,5.657241,0.6578652
3885310,5.7227654,0.6595256
3886310,5.3787684,0.58003014
3887310,6.109135,0.65604603
3888311,6.1975694,0.73254955
3889310,6.840633,0.6314815
3890310,7.2215652,0.6302918
3891310,6.789285,0.5567795
3892310,6.7653937,0.64664334
3893309,6.7345614,0.63738686
3894310,5.8664865,0.62433845
3895312,5.946593,0.65989554
3896310,6.6786427,0.6103867
3897312,6.762818,0.62073004
3898311,6.679539,0.6320099
3899310,7.32692,0.628799
3900311,7.249493,0.56548774
3901311,6.9789696,0.59656787
3902310,7.21758,0.62947565
3903310,7.0159173,0.6454935
3904310,6.5544724,0.6479625
3905310,6.85304,0.5480475
3906310,6.3200727,0.6243184
3907311,6.205912,0.6022005
3908310,6.218672,0.69131655
3909310,6.5233226,0.65576905
3910309,6.91365,0.57478553
3911310,6.930461,0.6649767
3912310,6.5735006,0.5885224
3913310,6.9893975,0.61734307
3914310,6.9029565,0.60377854
3915310,7.7578397,0.6386415
3916310,7.0390673,0.6148823
3917310,7.350106,0.56216085
3918311,7.2398133,0.6537653
3919310,6.699189,0.6695383
3920310,6.962879,0.59341985
3921310,7.5139856,0.54275453
3922310,7.6284976,0.6099401
3923310,7.958126,0.5925922
3924310,8.220951,0.59125704
3925310,7.41384,0.62669617
3926311,7.2860084,0.547576
3927311,7.0402393,0.5781593
3928310,6.667817,0.73394996
3929310,6.576462,0.6744333
3930310,5.9780874,0.6191118
3931310,6.1106696,0.61639667
3932311,5.7527237,0.66532034
3933309,6.095621,0.6496842
3934310,5.3553653,0.6410815
3935311,5.3059607,0.73501927
3936310,4.6045732,0.72491413
3937310,2.9906335,0.78407896
3938310,2.0377493,0.83956224
3939310,1.3569142,0.8759835
3940311,0.96139723,0.91436034
3941310,0.76689327,0.9375106
3942310,1.8082579,0.8467545
3943311,2.3831744,0.82010436
3944309,2.919612,0.808284
3945310,3.0980456,0.7930163
3946309,3.8633797,0.74233675
3947310,3.182112,0.75885314
3948310,3.1690571,0.75127584
3949310,4.4712267,0.70546114
3950309,4.7151523,0.72975224
3951310,5.4441895,0.67391723
3952315,5.6237144,0.68993413
3953310,5.6841693,0.66438484
3954310,5.2502766,0.657482
3955310,5.467546,0.68057597
3956310,5.74767,0.6848637
3957311,6.2350516,0.59359366
3958310,6.6206536,0.6199038
3959311,6.8185678,0.6357687
3960310,6.841149,0.66749
3961310,6.4149966,0.6161704
3962310,6.221317,0.583468
3963310,6.9135075,0.56741494
3964310,7.7687354,0.6601899
3965309,7.3725915,0.58495563
3966310,7.9116054,0.61127377
3967310,7.4876156,0.5556179
3968310,7.309365,0.6224288
3969310,7.052939,0.60275596
3970310,7.890296,0.61771744
3971310,8.250063,0.6507117
3972310,7.8047605,0.5744873
3973310,7.8193183,0.5125459
3974311,8.585119,0.5935141
3975310,7.4534116,0.64566696
3976310,8.1595745,0.595309
3977310,8.47546,0.55555636
3978310,8.966629,0.5650489
3979310,8.1043825,0.6221789
3980310,8.931771,0.5668071
3981310,7.7330236,0.6430288
3982310,7.9344077,0.6252863
3983310,7.7951574,0.59205866
3984310,8.41137,0.59060884
3985310,7.7830763,0.58646154
3986310,8.128963,0.5200776
3987310,8.576541,0.5729666
3988310,8.0321455,0.51124185
3989311,7.4531555,0.56940055
3990310,8.027851,0.5738616
3991310,7.622944,0.5881663
3992310,8.018475,0.5217612
3993310,7.7636814,0.6869897
3994310,8.475075,0.63237065
3995311,9.222166,0.5014588
3996310,8.35236,0.5467205
3997310,8.50519,0.6089254
3998312,8.412405,0.53427696
3999310,8.587414,0.5454311
4000310,7.0642657,0.58219784
4001310,7.9013577,0.601347
4002310,8.572877,0.57797635
4003310,9.031895,0.57660216
4004310,8.555588,0.64332706
4005310,8.2682705,0.546874
4006310,9.098854,0.5157327
4007310,8.216753,0.56177795
4008310,7.601513,0.6337286
4009310,8.345417,0.49478275
4010310,8.598185,0.55972034
4011309,7.246478,0.64377695
4012310,8.130416,0.62310195
4013310,8.387772,0.5249703
4014310,8.456322,0.5573628
4015311,8.739833,0.583777
4016310,9.706733,0.45824152
4017314,8.618776,0.5669577
4018310,9.14051,0.53000814
4019310,8.237863,0.5331262
4020309,8.842685,0.6147466
4021310,8.383986,0.5641676
4022310,8.382233,0.5407985
4023310,8.581511,0.5459418
4024310,8.4568205,0.60527056
4025311,8.476856,0.54731005
4026310,8.078516,0.6075147
4027310,7.470789,0.5556888
4028309,8.621797,0.53544426
4029310,8.857702,0.5376648
4030310,8.642798,0.5576449
4031309,8.321524,0.56528944
4032310,8.873986,0.5421627
4033311,8.128843,0.56105125
4034310,8.337243,0.57622015
4035310,8.489667,0.55018896
4036317,8.190078,0.52213055
4037310,7.9890614,0.63238543
4038310,8.333347,0.5365837
4039311,7.611605,0.6226453
4040310,8.167788,0.6370258
4041310,8.551149,0.6161012
4042310,8.916859,0.5699534
4043309,8.484504,0.5870315
4044310,7.90025,0.567401
4045310,7.9848566,0.49648425
4046311,8.121168,0.5284553
4047310,8.0287,0.5739261
4048310,7.659342,0.6445887
4049310,7.3739233,0.6187791
4050310,7.2642026,0.5549781
4051309,7.967942,0.6404645
4052310,7.7342763,0.5455177
4053309,8.335809,0.55746114
4054310,8.799625,0.53093106
4055311,8.70059,0.553825
4056310,7.7516537,0.6084057
4057310,7.453211,0.6296826
4058310,7.8065944,0.5647686
4059310,7.9595876,0.6148506
4060310,8.645164,0.53209573
4061311,8.4404125,0.55381733
4062310,8.125014,0.5823429
4063310,7.267716,0.6320436
4064310,7.747078,0.65768117
4065311,7.6157694,0.61485064
4066309,8.142861,0.52341384
4067310,8.83645,0.52688324
4068310,9.403765,0.54103273
4069310,8.710575,0.5754445
4070310,7.672638,0.5982961
4071310,7.432187,0.62247133
4072310,7.9128065,0.560407
4073310,7.7707195,0.6101559
4074310,7.4199147,0.5798606
4075310,7.8610115,0.6126129
4076310,7.7662067,0.49641657
4077310,7.861466,0.56317985
4078309,7.2829027,0.5966057
4079310,8.254829,0.53934455
4080312,8.310699,0.66573894
4081311,8.55288,0.5800673
4082310,7.8089604,0.59691286
4083310,8.222422,0.62025476
4084310,7.667064,0.5967542
4085310,7.56615,0.6885073
4086310,7.8804326,0.5678384
4087311,8.032113,0.5233228
4088311,7.752107,0.6044096
4089310,7.91346,0.64660865
4090310,7.10502,0.65022266
4091310,7.8055296,0.5713544
4092309,6.4636173,0.55011845
4093310,7.532346,0.6378477
4094310,7.328264,0.6505113
4095310,7.4597754,0.6293237
4096310,7.386036,0.60487646
4097310,6.966392,0.5961326
4098310,6.81827,0.59638023
4099310,7.1849313,0.647109
4100310,6.4068546,0.5923488
4101310,6.407971,0.5819433
4102310,6.6010084,0.55965596
4103310,6.50713,0.61547005
4104310,6.671445,0.5953871
4105310,6.59173,0.5678515
4106309,6.042272,0.64104235
4107310,5.7015967,0.64081115
4108310,3.8838153,0.73167586
4109309,3.190223,0.77674973
4110311,2.9774425,0.8171443
4111310,2.813391,0.7406988
4112310,2.841451,0.7498106
4113310,2.5249338,0.8450409
4114310,2.3945806,0.8076625
4115310,2.3451667,0.8311613
4116310,2.4188225,0.82584035
4117310,2.0514023,0.86650544
4118311,2.469221,0.7973375
4119310,2.559926,0.827084
4120309,2.3602176,0.7866293
4121310,2.6927807,0.8162593
4122310,3.1751535,0.7822508
4123310,3.1397474,0.77476925
4124309,3.9097013,0.7152153
4125310,4.041845,0.6710962
4126310,5.1013713,0.65932053
4127312,5.302342,0.65006644
4128311,5.6066704,0.7160277
4129309,6.1830883,0.61069494
4130310,6.068306,0.6828365
4131310,6.129115,0.6522692
4132310,6.265419,0.6542727
4133310,6.062551,0.70798814
4134310,5.286727,0.6909681
4135310,5.518229,0.6742246
4136310,5.391095,0.63084936
4137313,5.554594,0.64685804
4138310,5.6330333,0.63107914
4139310,5.8335667,0.7087023
4140310,5.7070174,0.67904985
4141310,6.816539,0.63002425
4142310,6.765134,0.54650456
4143310,6.0344267,0.61810964
4144310,5.4382887,0.66104144
4145310,4.741258,0.73183125
4146310,4.650061,0.70620716
4147310,3.777669,0.7854168
4148310,3.811879,0.7233171
4149309,3.317197,0.7856772
4150310,3.4685063,0.76924634
4151310,2.7718046,0.82454586
4152310,3.2440448,0.7591418
4153310,3.4845371,0.7595258
4154310,2.9757342,0.79570633
4155309,2.57869,0.8450794
4156311,2.3518384,0.82794225
4157312,2.7912374,0.80026233
4158313,3.1919181,0.76798
4159309,3.4175112,0.6808871
4160310,4.183845,0.6994622
4161310,4.102786,0.6991553
4162309,3.9834435,0.76261175
4163310,4.197979,0.70999885
4164310,4.4914417,0.6931502
4165310,4.4507694,0.7533748
4166311,4.453176,0.70914054
4167310,4.8187013,0.7469827
4168310,4.978123,0.7171918
4169310,4.530248,0.6885785
4170310,3.856274,0.76789534
4171310,3.7658606,0.7592906
4172309,3.6694384,0.71907294
4173310,2.9485652,0.78646743
4174310,3.4602284,0.7213793
4175311,3.5628233,0.7835549
4176310,2.8628993,0.8039467
4177310,2.645984,0.78500885
4178311,3.2068613,0.8152171
4179310,2.617733,0.77284515
4180310,3.142179,0.7660493
4181310,3.6871254,0.69315827
4182311,4.7043643,0.74668854
4183310,4.183975,0.7394155
4184312,4.820271,0.7461305
4185310,4.862989,0.7168117
4186310,4.5646553,0.7220336
4187311,3.946785,0.7666161
4188310,4.2865777,0.74236876
4189310,3.2050474,0.7866115
4190310,2.5537407,0.8344418
4191311,2.242262,0.8359477
4192310,1.7150351,0.8411436
4193311,1.1012357,0.9240847
4194310,1.2069507,0.895937
4195312,0.9339696,0.9118203
4196310,1.8074641,0.84012055
4197310,2.3404994,0.8238757
4198309,2.966196,0.80220664
4199310,3.352519,0.7718254
4200310,3.2242486,0.7780286
4201310,2.7718856,0.83608955
4202310,3.045221,0.77445626
4203309,3.0556667,0.75182754
4204310,3.471069,0.746807
4205310,4.226338,0.6800308
4206310,4.835204,0.65997094
4207310,5.7253723,0.6397261
4208310,5.815891,0.70394534
4209310,6.1959376,0.65986085
4210311,5.8433313,0.6865714
4211310,5.9760475,0.6462391
4212309,5.4992523,0.70783424
4213310,4.5635777,0.7104418
4214310,4.8188243,0.65069187
4215310,4.857518,0.6772371
4216310,4.8816247,0.7073929
