S-Vw4 EKF POSITION EVALUATION
======================================================================

RAW S-Vw4 REFERENCE
         period  samples  mean_error_m  median_error_m   rmse_m  p95_error_m  max_error_m
BEFORE BLACKOUT    50590       24.0521         13.6775  39.1882      76.6651     282.0144
DURING BLACKOUT      200      195.8210        139.3802 228.6675     365.4434     369.9355
 AFTER BLACKOUT    75687      107.1229        112.8080 110.0086     129.4269     285.9047
        OVERALL   126477       74.0353         91.9877  89.1013     124.5696     369.9355

CLEANED S-Vw4 REFERENCE
         period  samples  mean_error_m  median_error_m   rmse_m  p95_error_m  max_error_m
BEFORE BLACKOUT    50590       23.1758         13.6745  36.3500      69.8982     255.9123
DURING BLACKOUT      200      194.6076        138.9395 227.5516     364.9996     369.5014
 AFTER BLACKOUT    75687      106.5767        112.7490 109.3428     127.7763     269.1926
        OVERALL   126477       73.3560         90.4826  88.1197     123.7935     369.5014

GPS JUMP DETECTION
Threshold: 50.00 m
Detected jumps: 1210
GPS jump: 9853211 -> 9853310 ms; dt=0.099 s; distance=158.198 m
GPS jump: 9862210 -> 9862310 ms; dt=0.100 s; distance=161.459 m
GPS jump: 9871211 -> 9871310 ms; dt=0.099 s; distance=157.415 m
GPS jump: 9880310 -> 9880411 ms; dt=0.101 s; distance=121.933 m
GPS jump: 9889210 -> 9889310 ms; dt=0.100 s; distance=104.529 m
GPS jump: 9898210 -> 9898310 ms; dt=0.100 s; distance=192.590 m
GPS jump: 9907210 -> 9907310 ms; dt=0.100 s; distance=209.253 m
GPS jump: 9916210 -> 9916310 ms; dt=0.100 s; distance=207.559 m
GPS jump: 9925209 -> 9925310 ms; dt=0.101 s; distance=214.648 m
GPS jump: 9934210 -> 9934310 ms; dt=0.100 s; distance=183.273 m
GPS jump: 9943210 -> 9943310 ms; dt=0.100 s; distance=166.360 m
GPS jump: 9952210 -> 9952310 ms; dt=0.100 s; distance=202.867 m
GPS jump: 9961209 -> 9961310 ms; dt=0.101 s; distance=198.709 m
GPS jump: 9970210 -> 9970309 ms; dt=0.099 s; distance=175.280 m
GPS jump: 9979211 -> 9979310 ms; dt=0.099 s; distance=168.794 m
GPS jump: 9988210 -> 9988310 ms; dt=0.100 s; distance=169.125 m
GPS jump: 9997210 -> 9997310 ms; dt=0.100 s; distance=171.364 m
GPS jump: 10006210 -> 10006310 ms; dt=0.100 s; distance=167.793 m
GPS jump: 10015210 -> 10015310 ms; dt=0.100 s; distance=163.434 m
GPS jump: 10024210 -> 10024310 ms; dt=0.100 s; distance=174.447 m
GPS jump: 10033210 -> 10033311 ms; dt=0.101 s; distance=182.373 m
GPS jump: 10042210 -> 10042310 ms; dt=0.100 s; distance=170.971 m
GPS jump: 10051210 -> 10051311 ms; dt=0.101 s; distance=180.185 m
GPS jump: 10060210 -> 10060309 ms; dt=0.099 s; distance=185.165 m
GPS jump: 10069210 -> 10069310 ms; dt=0.100 s; distance=181.179 m
GPS jump: 10078210 -> 10078311 ms; dt=0.101 s; distance=204.093 m
GPS jump: 10087210 -> 10087309 ms; dt=0.099 s; distance=206.182 m
GPS jump: 10096210 -> 10096309 ms; dt=0.099 s; distance=183.596 m
GPS jump: 10105210 -> 10105310 ms; dt=0.100 s; distance=191.214 m
GPS jump: 10114210 -> 10114311 ms; dt=0.101 s; distance=187.641 m
GPS jump: 10123210 -> 10123309 ms; dt=0.099 s; distance=199.641 m
GPS jump: 10132210 -> 10132320 ms; dt=0.110 s; distance=208.951 m
GPS jump: 10141210 -> 10141310 ms; dt=0.100 s; distance=226.955 m
GPS jump: 10150210 -> 10150310 ms; dt=0.100 s; distance=231.901 m
GPS jump: 10159210 -> 10159310 ms; dt=0.100 s; distance=227.955 m
GPS jump: 10168210 -> 10168309 ms; dt=0.099 s; distance=225.921 m
GPS jump: 10177209 -> 10177310 ms; dt=0.101 s; distance=211.594 m
GPS jump: 10186210 -> 10186310 ms; dt=0.100 s; distance=211.543 m
GPS jump: 10195210 -> 10195309 ms; dt=0.099 s; distance=198.944 m
GPS jump: 10204210 -> 10204310 ms; dt=0.100 s; distance=187.954 m
GPS jump: 10213210 -> 10213309 ms; dt=0.099 s; distance=200.639 m
GPS jump: 10222210 -> 10222310 ms; dt=0.100 s; distance=196.275 m
GPS jump: 10231210 -> 10231311 ms; dt=0.101 s; distance=190.974 m
GPS jump: 10240210 -> 10240311 ms; dt=0.101 s; distance=202.164 m
GPS jump: 10249210 -> 10249311 ms; dt=0.101 s; distance=215.539 m
GPS jump: 10258211 -> 10258311 ms; dt=0.100 s; distance=192.006 m
GPS jump: 10267210 -> 10267310 ms; dt=0.100 s; distance=175.266 m
GPS jump: 10276210 -> 10276310 ms; dt=0.100 s; distance=180.331 m
GPS jump: 10285210 -> 10285310 ms; dt=0.100 s; distance=178.124 m
GPS jump: 10294209 -> 10294310 ms; dt=0.101 s; distance=183.713 m
GPS jump: 10303210 -> 10303314 ms; dt=0.104 s; distance=176.732 m
GPS jump: 10312310 -> 10312409 ms; dt=0.099 s; distance=181.996 m
GPS jump: 10321310 -> 10321410 ms; dt=0.100 s; distance=180.075 m
GPS jump: 10330210 -> 10330311 ms; dt=0.101 s; distance=167.107 m
GPS jump: 10339210 -> 10339309 ms; dt=0.099 s; distance=116.078 m
GPS jump: 10348210 -> 10348311 ms; dt=0.101 s; distance=69.529 m
GPS jump: 10357210 -> 10357310 ms; dt=0.100 s; distance=97.856 m
GPS jump: 10366210 -> 10366310 ms; dt=0.100 s; distance=105.261 m
GPS jump: 10375210 -> 10375312 ms; dt=0.102 s; distance=111.593 m
GPS jump: 10384210 -> 10384309 ms; dt=0.099 s; distance=132.392 m
GPS jump: 10393210 -> 10393311 ms; dt=0.101 s; distance=138.069 m
GPS jump: 10402210 -> 10402310 ms; dt=0.100 s; distance=139.283 m
GPS jump: 10411210 -> 10411310 ms; dt=0.100 s; distance=119.381 m
GPS jump: 10420210 -> 10420310 ms; dt=0.100 s; distance=121.470 m
GPS jump: 10429310 -> 10429409 ms; dt=0.099 s; distance=119.447 m
GPS jump: 10438210 -> 10438310 ms; dt=0.100 s; distance=112.852 m
GPS jump: 10447210 -> 10447309 ms; dt=0.099 s; distance=108.863 m
GPS jump: 10456209 -> 10456310 ms; dt=0.101 s; distance=119.161 m
GPS jump: 10465210 -> 10465309 ms; dt=0.099 s; distance=107.976 m
GPS jump: 10474210 -> 10474310 ms; dt=0.100 s; distance=108.059 m
GPS jump: 10483210 -> 10483309 ms; dt=0.099 s; distance=101.006 m
GPS jump: 10492211 -> 10492310 ms; dt=0.099 s; distance=96.496 m
GPS jump: 10501210 -> 10501310 ms; dt=0.100 s; distance=96.664 m
GPS jump: 10510210 -> 10510311 ms; dt=0.101 s; distance=101.789 m
GPS jump: 10519210 -> 10519310 ms; dt=0.100 s; distance=98.964 m
GPS jump: 10528210 -> 10528310 ms; dt=0.100 s; distance=96.215 m
GPS jump: 10537310 -> 10537410 ms; dt=0.100 s; distance=98.892 m
GPS jump: 10546310 -> 10546410 ms; dt=0.100 s; distance=98.440 m
GPS jump: 10555310 -> 10555409 ms; dt=0.099 s; distance=51.393 m
GPS jump: 10564310 -> 10564412 ms; dt=0.102 s; distance=81.226 m
GPS jump: 10573310 -> 10573410 ms; dt=0.100 s; distance=89.638 m
GPS jump: 10582310 -> 10582410 ms; dt=0.100 s; distance=73.085 m
GPS jump: 10591310 -> 10591409 ms; dt=0.099 s; distance=69.832 m
GPS jump: 10600310 -> 10600410 ms; dt=0.100 s; distance=55.611 m
GPS jump: 10609309 -> 10609409 ms; dt=0.100 s; distance=54.220 m
GPS jump: 10618310 -> 10618409 ms; dt=0.099 s; distance=65.720 m
GPS jump: 10645310 -> 10645410 ms; dt=0.100 s; distance=62.394 m
GPS jump: 10654310 -> 10654410 ms; dt=0.100 s; distance=60.948 m
GPS jump: 10672309 -> 10672410 ms; dt=0.101 s; distance=57.468 m
GPS jump: 10681310 -> 10681410 ms; dt=0.100 s; distance=72.662 m
GPS jump: 10690310 -> 10690410 ms; dt=0.100 s; distance=77.751 m
GPS jump: 10699410 -> 10699510 ms; dt=0.100 s; distance=58.545 m
GPS jump: 10744309 -> 10744410 ms; dt=0.101 s; distance=77.217 m
GPS jump: 10753310 -> 10753410 ms; dt=0.100 s; distance=95.405 m
GPS jump: 10762310 -> 10762409 ms; dt=0.099 s; distance=100.254 m
GPS jump: 10771210 -> 10771310 ms; dt=0.100 s; distance=102.242 m
GPS jump: 10780310 -> 10780410 ms; dt=0.100 s; distance=60.073 m
GPS jump: 10789409 -> 10789510 ms; dt=0.101 s; distance=58.554 m
GPS jump: 10798310 -> 10798410 ms; dt=0.100 s; distance=62.473 m
GPS jump: 10807410 -> 10807510 ms; dt=0.100 s; distance=84.196 m
GPS jump: 10816410 -> 10816510 ms; dt=0.100 s; distance=93.689 m
GPS jump: 10825310 -> 10825410 ms; dt=0.100 s; distance=91.851 m
GPS jump: 10834310 -> 10834410 ms; dt=0.100 s; distance=73.387 m
GPS jump: 10843209 -> 10843310 ms; dt=0.101 s; distance=58.270 m
GPS jump: 10868310 -> 10868409 ms; dt=0.099 s; distance=82.224 m
GPS jump: 10877310 -> 10877410 ms; dt=0.100 s; distance=75.992 m
GPS jump: 10886310 -> 10886410 ms; dt=0.100 s; distance=64.230 m
GPS jump: 10895310 -> 10895410 ms; dt=0.100 s; distance=98.711 m
GPS jump: 10913210 -> 10913310 ms; dt=0.100 s; distance=54.389 m
GPS jump: 10922210 -> 10922310 ms; dt=0.100 s; distance=70.392 m
GPS jump: 10931209 -> 10931310 ms; dt=0.101 s; distance=82.896 m
GPS jump: 11085209 -> 11085311 ms; dt=0.102 s; distance=82.912 m
GPS jump: 11094210 -> 11094310 ms; dt=0.100 s; distance=91.237 m
GPS jump: 11103210 -> 11103310 ms; dt=0.100 s; distance=78.035 m
GPS jump: 11112210 -> 11112310 ms; dt=0.100 s; distance=64.190 m
GPS jump: 11146210 -> 11146310 ms; dt=0.100 s; distance=68.870 m
GPS jump: 11155210 -> 11155311 ms; dt=0.101 s; distance=75.553 m
GPS jump: 11164210 -> 11164310 ms; dt=0.100 s; distance=79.671 m
GPS jump: 11173210 -> 11173310 ms; dt=0.100 s; distance=71.875 m
GPS jump: 11182210 -> 11182310 ms; dt=0.100 s; distance=83.114 m
GPS jump: 11191210 -> 11191310 ms; dt=0.100 s; distance=86.148 m
GPS jump: 11200209 -> 11200310 ms; dt=0.101 s; distance=102.964 m
GPS jump: 11209310 -> 11209410 ms; dt=0.100 s; distance=94.422 m
GPS jump: 11218210 -> 11218310 ms; dt=0.100 s; distance=86.105 m
GPS jump: 11227209 -> 11227310 ms; dt=0.101 s; distance=91.201 m
GPS jump: 11236210 -> 11236310 ms; dt=0.100 s; distance=71.126 m
GPS jump: 11273210 -> 11273312 ms; dt=0.102 s; distance=87.739 m
GPS jump: 11282309 -> 11282409 ms; dt=0.100 s; distance=115.961 m
GPS jump: 11291210 -> 11291310 ms; dt=0.100 s; distance=107.403 m
GPS jump: 11300210 -> 11300310 ms; dt=0.100 s; distance=62.663 m
GPS jump: 11318211 -> 11318310 ms; dt=0.099 s; distance=113.831 m
GPS jump: 11345210 -> 11345310 ms; dt=0.100 s; distance=72.367 m
GPS jump: 11354210 -> 11354310 ms; dt=0.100 s; distance=70.069 m
GPS jump: 11363210 -> 11363310 ms; dt=0.100 s; distance=74.316 m
GPS jump: 11381209 -> 11381310 ms; dt=0.101 s; distance=81.770 m
GPS jump: 11390209 -> 11390310 ms; dt=0.101 s; distance=72.427 m
GPS jump: 11399209 -> 11399310 ms; dt=0.101 s; distance=71.754 m
GPS jump: 11408210 -> 11408310 ms; dt=0.100 s; distance=92.079 m
GPS jump: 11417211 -> 11417310 ms; dt=0.099 s; distance=101.626 m
GPS jump: 11426210 -> 11426311 ms; dt=0.101 s; distance=111.106 m
GPS jump: 11435210 -> 11435310 ms; dt=0.100 s; distance=93.703 m
GPS jump: 11444210 -> 11444311 ms; dt=0.101 s; distance=73.790 m
GPS jump: 11487210 -> 11487310 ms; dt=0.100 s; distance=61.580 m
GPS jump: 11496210 -> 11496310 ms; dt=0.100 s; distance=79.894 m
GPS jump: 11523210 -> 11523310 ms; dt=0.100 s; distance=64.600 m
GPS jump: 11532210 -> 11532309 ms; dt=0.099 s; distance=71.934 m
GPS jump: 11541210 -> 11541310 ms; dt=0.100 s; distance=65.059 m
GPS jump: 11550210 -> 11550310 ms; dt=0.100 s; distance=63.601 m
GPS jump: 11559209 -> 11559310 ms; dt=0.101 s; distance=65.534 m
GPS jump: 11577210 -> 11577310 ms; dt=0.100 s; distance=96.363 m
GPS jump: 11586210 -> 11586311 ms; dt=0.101 s; distance=103.958 m
GPS jump: 11595210 -> 11595309 ms; dt=0.099 s; distance=97.851 m
GPS jump: 11604210 -> 11604310 ms; dt=0.100 s; distance=102.959 m
GPS jump: 11613210 -> 11613310 ms; dt=0.100 s; distance=96.844 m
GPS jump: 11718210 -> 11718310 ms; dt=0.100 s; distance=58.791 m
GPS jump: 11727210 -> 11727310 ms; dt=0.100 s; distance=78.440 m
GPS jump: 11736210 -> 11736310 ms; dt=0.100 s; distance=95.738 m
GPS jump: 11745210 -> 11745310 ms; dt=0.100 s; distance=110.041 m
GPS jump: 11754209 -> 11754310 ms; dt=0.101 s; distance=105.394 m
GPS jump: 11763210 -> 11763310 ms; dt=0.100 s; distance=116.823 m
GPS jump: 11772209 -> 11772310 ms; dt=0.101 s; distance=91.469 m
GPS jump: 11781211 -> 11781311 ms; dt=0.100 s; distance=111.386 m
GPS jump: 11790210 -> 11790310 ms; dt=0.100 s; distance=93.999 m
GPS jump: 11799209 -> 11799310 ms; dt=0.101 s; distance=80.271 m
GPS jump: 11808210 -> 11808310 ms; dt=0.100 s; distance=87.893 m
GPS jump: 11817210 -> 11817309 ms; dt=0.099 s; distance=118.517 m
GPS jump: 11826211 -> 11826310 ms; dt=0.099 s; distance=127.475 m
GPS jump: 11835209 -> 11835310 ms; dt=0.101 s; distance=121.307 m
GPS jump: 11844210 -> 11844309 ms; dt=0.099 s; distance=107.115 m
GPS jump: 11871210 -> 11871313 ms; dt=0.103 s; distance=90.986 m
GPS jump: 11880209 -> 11880309 ms; dt=0.100 s; distance=157.202 m
GPS jump: 11889209 -> 11889315 ms; dt=0.106 s; distance=166.567 m
GPS jump: 11898210 -> 11898310 ms; dt=0.100 s; distance=156.325 m
GPS jump: 11907211 -> 11907310 ms; dt=0.099 s; distance=153.840 m
GPS jump: 11916310 -> 11916409 ms; dt=0.099 s; distance=147.158 m
GPS jump: 11925310 -> 11925410 ms; dt=0.100 s; distance=137.782 m
GPS jump: 11934210 -> 11934310 ms; dt=0.100 s; distance=120.058 m
GPS jump: 11943210 -> 11943309 ms; dt=0.099 s; distance=57.673 m
GPS jump: 11952210 -> 11952310 ms; dt=0.100 s; distance=96.108 m
GPS jump: 11961210 -> 11961310 ms; dt=0.100 s; distance=123.895 m
GPS jump: 11970209 -> 11970310 ms; dt=0.101 s; distance=150.110 m
GPS jump: 11979210 -> 11979310 ms; dt=0.100 s; distance=160.020 m
GPS jump: 11988210 -> 11988309 ms; dt=0.099 s; distance=149.368 m
GPS jump: 11997210 -> 11997309 ms; dt=0.099 s; distance=97.387 m
GPS jump: 12024209 -> 12024310 ms; dt=0.101 s; distance=114.511 m
GPS jump: 12033210 -> 12033310 ms; dt=0.100 s; distance=117.612 m
GPS jump: 12042210 -> 12042310 ms; dt=0.100 s; distance=103.801 m
GPS jump: 12051210 -> 12051310 ms; dt=0.100 s; distance=70.311 m
GPS jump: 12078209 -> 12078310 ms; dt=0.101 s; distance=117.800 m
GPS jump: 12087210 -> 12087311 ms; dt=0.101 s; distance=115.408 m
GPS jump: 12096210 -> 12096310 ms; dt=0.100 s; distance=99.272 m
GPS jump: 12105209 -> 12105310 ms; dt=0.101 s; distance=105.630 m
GPS jump: 12114210 -> 12114310 ms; dt=0.100 s; distance=115.673 m
GPS jump: 12123210 -> 12123310 ms; dt=0.100 s; distance=126.745 m
GPS jump: 12132210 -> 12132310 ms; dt=0.100 s; distance=116.419 m
GPS jump: 12141310 -> 12141410 ms; dt=0.100 s; distance=105.888 m
GPS jump: 12159209 -> 12159310 ms; dt=0.101 s; distance=92.135 m
GPS jump: 12168210 -> 12168310 ms; dt=0.100 s; distance=114.999 m
GPS jump: 12177210 -> 12177310 ms; dt=0.100 s; distance=112.866 m
GPS jump: 12307310 -> 12307410 ms; dt=0.100 s; distance=82.819 m
GPS jump: 12316210 -> 12316309 ms; dt=0.099 s; distance=60.997 m
GPS jump: 12325209 -> 12325310 ms; dt=0.101 s; distance=81.632 m
GPS jump: 12334210 -> 12334310 ms; dt=0.100 s; distance=50.023 m
GPS jump: 12361210 -> 12361310 ms; dt=0.100 s; distance=71.084 m
GPS jump: 12370210 -> 12370310 ms; dt=0.100 s; distance=63.189 m
GPS jump: 12379209 -> 12379310 ms; dt=0.101 s; distance=61.682 m
GPS jump: 12388210 -> 12388310 ms; dt=0.100 s; distance=87.635 m
GPS jump: 12397210 -> 12397310 ms; dt=0.100 s; distance=107.123 m
GPS jump: 12406210 -> 12406309 ms; dt=0.099 s; distance=75.320 m
GPS jump: 12415209 -> 12415310 ms; dt=0.101 s; distance=68.078 m
GPS jump: 12424310 -> 12424409 ms; dt=0.099 s; distance=86.443 m
GPS jump: 12433310 -> 12433410 ms; dt=0.100 s; distance=64.357 m
GPS jump: 12442210 -> 12442309 ms; dt=0.099 s; distance=116.568 m
GPS jump: 12451211 -> 12451310 ms; dt=0.099 s; distance=108.919 m
GPS jump: 12460210 -> 12460310 ms; dt=0.100 s; distance=118.685 m
GPS jump: 12469210 -> 12469310 ms; dt=0.100 s; distance=98.354 m
GPS jump: 12478210 -> 12478311 ms; dt=0.101 s; distance=63.113 m
GPS jump: 12487209 -> 12487310 ms; dt=0.101 s; distance=52.924 m
GPS jump: 12505210 -> 12505310 ms; dt=0.100 s; distance=74.353 m
GPS jump: 12514209 -> 12514310 ms; dt=0.101 s; distance=58.018 m
GPS jump: 12598209 -> 12598310 ms; dt=0.101 s; distance=92.484 m
GPS jump: 12607210 -> 12607310 ms; dt=0.100 s; distance=112.659 m
GPS jump: 12616211 -> 12616310 ms; dt=0.099 s; distance=133.864 m
GPS jump: 12625210 -> 12625310 ms; dt=0.100 s; distance=105.177 m
GPS jump: 12634210 -> 12634310 ms; dt=0.100 s; distance=94.812 m
GPS jump: 12643209 -> 12643310 ms; dt=0.101 s; distance=86.844 m
GPS jump: 12652210 -> 12652309 ms; dt=0.099 s; distance=103.368 m

BLACKOUT TRAJECTORY DIAGNOSTIC
EKF:
  samples=200
  duration_s=19.8990
  start=(-44450.1581, 10028.5088)
  end=(-44450.3955, 10180.1276)
  straight_displacement_m=151.6190
  path_length_m=155.9941
RAW GPS:
  samples=200
  duration_s=19.8990
  start=(-44398.5088, 10010.1009)
  end=(-44738.3177, 10357.4738)
  straight_displacement_m=485.9404
  path_length_m=486.0432
CLEAN GPS:
  samples=200
  duration_s=19.8990
  start=(-44398.5088, 10010.1009)
  end=(-44738.3177, 10357.4738)
  straight_displacement_m=485.9404
  path_length_m=486.0432

INTERPRETATION
Raw metrics preserve the original S-Vw4 reference exactly.
Clean metrics interpolate across detected GPS coordinate discontinuities.
The EKF trajectory itself is not modified.
